Timeline,Oxygen Consumption,Ammonia Nitrogen,PH,Dissolved Oxygen
30:00.0,4.8825,0.02,7.8108,8.1564
00:00.0,4.8821,0.02,7.8254,8.156
30:00.0,4.8825,0.02,7.8163,8.0061
00:00.0,4.9214,0.0232,7.8059,8.1284
30:00.0,4.9214,0.02,7.7833,8.1288
00:00.0,4.9221,0.0219,7.8171,8.1277
30:00.0,4.9217,0.02,7.846,8.0079
00:00.0,4.8424,0.02,7.8798,8.1295
30:00.0,4.8424,0.02,7.8897,8.1528
00:00.0,4.8424,0.02,7.9526,8.2011
30:00.0,4.8428,0.02,7.9515,8.1048
00:00.0,5.0332,0.02,7.9337,8.2759
30:00.0,5.0328,0.02,7.8798,8.3024
00:00.0,5.0332,0.0202,7.8784,8.2766
30:00.0,5.0328,0.021,7.8735,8.1524
00:00.0,5.0175,0.0245,7.8608,8.2744
30:00.0,5.0168,0.02,7.8213,8.2766
00:00.0,5.0171,0.02,7.841,8.2762
30:00.0,5.0179,0.02,7.8463,8.1292
00:00.0,4.835,0.02,7.8718,8.2806
30:00.0,4.835,0.02,7.8523,8.3278
00:00.0,4.8358,0.0231,7.896,8.3561
30:00.0,4.835,0.02,7.9098,8.2813
00:00.0,5.0179,0.02,7.921,8.4062
30:00.0,5.0179,0.02,7.8913,8.4081
00:00.0,5.0179,0.02,7.9221,8.4596
30:00.0,5.0175,0.02,7.9276,8.2893
00:00.0,4.7317,0.02,7.9216,8.4654
30:00.0,4.7321,0.02,7.8479,8.464
00:00.0,4.7325,0.02,7.8955,8.4614
00:00.0,4.5421,0.02,7.8957,8.2886
30:00.0,4.5354,0.02,7.8622,6.9802
00:00.0,4.5386,0.0231,7.9199,7.002
30:00.0,4.5417,0.0224,7.9394,7.0034
00:00.0,4.493,0.02,7.9521,7.0743
30:00.0,4.4946,0.02,7.9284,7.0986
00:00.0,4.4942,0.02,7.973,7.1233
30:00.0,4.4942,0.0223,7.9867,7.0975
00:00.0,4.7404,0.02,8.0062,7.1741
30:00.0,4.7404,0.02,7.949,7.1734
00:00.0,4.7408,0.02,7.9576,7.1716
30:00.0,4.7404,0.02,7.9631,7.1476
00:00.0,4.6929,0.02,7.968,7.1483
30:00.0,4.6929,0.02,7.9326,7.1483
00:00.0,4.6929,0.02,7.9587,7.1451
30:00.0,4.6925,0.02,7.9534,7.1458
00:00.0,4.5971,0.02,7.9474,7.1458
30:00.0,4.5967,0.02,7.9133,7.1476
00:00.0,4.5979,0.02,7.9243,7.1451
30:00.0,4.5971,0.0239,7.9224,7.0957
00:00.0,4.6611,0.02,7.9081,7.1222
30:00.0,4.6603,0.02,7.8564,7.0946
00:00.0,4.6611,0.02,7.8897,7.0695
30:00.0,4.6611,0.02,7.8902,7.0474
00:00.0,4.6921,0.02,7.893,7.0234
30:00.0,4.6929,0.0237,7.8446,7.0216
00:00.0,4.6929,0.02,7.8924,7.0209
30:00.0,4.6929,0.02,7.9034,6.9965
00:00.0,4.4318,0.02,7.9037,6.9965
30:00.0,4.4314,0.02,7.8537,7.023
00:00.0,4.431,0.02,7.8935,7.0223
30:00.0,4.4306,0.02,7.8845,7.022
00:00.0,4.614,0.02,7.8836,7.0441
30:00.0,4.614,0.02,7.8306,7.0481
00:00.0,4.614,0.02,7.8861,7.0485
30:00.0,4.6132,0.024,7.8861,7.0728
00:00.0,4.8189,0.02,7.8944,7.0971
30:00.0,4.8205,0.02,7.8559,7.0971
00:00.0,4.8197,0.02,7.9051,7.1229
30:00.0,4.8197,0.0241,7.9051,7.1229
00:00.0,4.8911,0.02,7.8952,7.1498
30:00.0,4.8915,0.02,7.8391,7.1512
00:00.0,4.8907,0.02,7.907,7.1269
30:00.0,4.8907,0.02,7.9059,7.1051
00:00.0,4.7565,0.0241,7.9021,7.1327
30:00.0,4.7459,0.02,7.8345,7.1302
00:00.0,4.7553,0.02,7.9152,7.1527
30:00.0,4.7561,0.02,7.9394,7.1033
00:00.0,4.6242,0.02,7.9488,7.1549
30:00.0,4.6289,0.0222,7.8949,7.1763
00:00.0,4.6289,0.02,7.9488,7.1992
30:00.0,4.6289,0.02,7.9499,7.1516
00:00.0,4.4946,0.02,7.954,7.201
30:00.0,4.4938,0.02,7.8902,7.1995
00:00.0,4.495,0.02,7.9488,7.1756
30:00.0,4.4942,0.0213,7.9447,7.1501
00:00.0,4.3431,0.02,7.9397,7.1723
30:00.0,4.3435,0.02,7.876,7.1734
00:00.0,4.3431,0.02,7.9295,7.173
30:00.0,4.3439,0.02,7.9295,7.1222
00:00.0,4.3902,0.02,7.9246,7.1494
30:00.0,4.3906,0.02,7.8611,7.1469
00:00.0,4.3922,0.02,7.918,7.1469
30:00.0,4.3902,0.02,7.9191,7.1
00:00.0,4.3831,0.02,7.918,7.1233
30:00.0,4.3831,0.02,7.8655,7.0975
00:00.0,4.3835,0.02,7.929,7.1233
30:00.0,4.3835,0.02,7.9485,7.0753
00:00.0,4.3117,0.02,7.9518,7.1487
30:00.0,4.3132,0.0237,7.8946,7.1734
00:00.0,4.3121,0.02,7.9427,7.1727
30:00.0,4.3117,0.02,7.9488,7.1236
00:00.0,4.3757,0.02,7.9488,7.1705
30:00.0,4.3753,0.02,7.8853,7.1701
00:00.0,4.3753,0.0243,7.9518,7.1462
30:00.0,4.3761,0.02,7.9433,7.1207
00:00.0,4.2328,0.02,7.9425,7.1719
30:00.0,4.2332,0.0223,7.8836,7.148
00:00.0,4.2328,0.02,7.9287,7.1472
30:00.0,4.2332,0.02,7.9098,7.0968
00:00.0,4.3509,0.02,7.8996,7.1226
30:00.0,4.3517,0.02,7.8273,7.1171
00:00.0,4.3517,0.4207,7.9034,7.095
30:00.0,4.3517,0.3307,7.918,7.0724
00:00.0,4.5814,0.3242,7.9295,7.12
30:00.0,4.5814,0.3806,7.9372,7.12
00:00.0,4.5814,0.4182,7.9348,7.1469
30:00.0,4.5818,0.1531,7.9301,7.1204
00:00.0,4.4063,0.1816,7.9246,7.1233
30:00.0,4.4067,0.3138,7.9279,7.1215
00:00.0,4.4075,0.3402,7.9474,7.0979
30:00.0,4.4071,0.02,7.9738,7.0957
00:00.0,4.3513,0.02,7.9787,7.0979
30:00.0,4.3509,0.02,7.9936,7.1215
00:00.0,4.3513,0.02,7.9933,7.1211
30:00.0,4.3505,0.02,7.9823,7.1483
00:00.0,4.4624,0.0232,7.9719,7.1465
30:00.0,4.4628,0.02,7.9719,7.1451
00:00.0,4.462,0.02,7.9622,7.1229
30:00.0,4.4624,0.02,7.9584,7.1462
00:00.0,4.2332,0.02,7.9479,7.1207
30:00.0,4.2332,0.02,7.9438,7.1236
00:00.0,4.232,0.02,7.9449,7.1233
30:00.0,4.2324,0.02,7.9573,7.0953
00:00.0,4.3282,0.0238,7.982,7.0957
30:00.0,4.327,0.02,8.0131,7.1207
00:00.0,4.3278,0.02,8.0318,7.148
30:00.0,4.3278,0.0234,8.0268,7.1716
00:00.0,4.2406,0.02,8.0128,7.197
30:00.0,4.2406,0.02,7.9809,7.1974
00:00.0,4.2402,0.02,7.9628,7.1465
30:00.0,4.2406,0.02,7.9521,7.1218
00:00.0,4.5417,0.02,7.9479,7.1193
30:00.0,4.5417,0.02,7.9345,7.0979
00:00.0,4.5417,0.02,7.9392,7.0979
30:00.0,4.5421,0.02,7.9331,7.0703
00:00.0,4.4082,0.02,7.9394,7.0732
30:00.0,4.4071,0.02,7.9389,7.0732
00:00.0,4.4071,0.02,7.9345,7.0477
30:00.0,4.4067,0.02,7.9287,7.0459
00:00.0,4.3113,0.02,7.9284,7.0477
30:00.0,4.3117,0.02,7.9342,7.0492
00:00.0,4.3117,0.02,7.9375,7.0209
30:00.0,4.3128,0.02,7.9331,7.0459
00:00.0,4.2881,0.02,7.9331,7.0234
30:00.0,4.2873,0.0218,7.9326,7.0241
00:00.0,4.2881,0.02,7.9342,7.0212
30:00.0,4.2877,0.02,7.9276,7.022
00:00.0,4.3195,0.02,7.9282,7.022
30:00.0,4.3199,0.02,7.9342,6.998
00:00.0,4.3199,0.02,7.9394,6.9994
30:00.0,4.3195,0.0239,7.9392,7.0245
00:00.0,4.3191,0.02,7.9493,6.9976
30:00.0,4.3203,0.0228,7.949,7.0252
00:00.0,4.3187,0.0237,7.9727,7.026
30:00.0,4.3199,0.0235,7.9779,7.0267
00:00.0,4.2563,0.02,7.9787,7.0521
30:00.0,4.2516,0.02,7.985,7.0517
00:00.0,4.2567,0.02,7.9941,7.0546
30:00.0,4.263,0.02,7.9894,7.0543
00:00.0,4.3007,0.02,7.9705,7.0597
30:00.0,4.2964,0.02,7.9411,7.0318
00:00.0,4.2975,0.02,7.9565,7.031
30:00.0,4.2948,0.02,7.9551,7.0056
00:00.0,4.1048,0.0236,7.9609,7.0067
30:00.0,4.1067,0.02,7.9609,7.0082
00:00.0,4.1044,0.02,7.9749,7.0318
30:00.0,4.1064,0.02,7.9735,7.0296
00:00.0,3.9776,0.02,7.9691,7.0281
30:00.0,3.9788,0.02,7.9534,7.0256
00:00.0,3.9776,0.02,7.954,7.0245
30:00.0,3.9792,0.02,7.9469,7.0013
00:00.0,3.9387,0.02,7.9436,6.9744
30:00.0,3.9387,0.02,7.9092,6.9751
00:00.0,3.9391,0.02,7.9177,6.9472
30:00.0,3.9379,0.02,7.9235,6.8742
00:00.0,3.9391,0.0238,7.9144,6.8992
30:00.0,3.9387,0.02,7.8949,6.8974
00:00.0,3.9387,0.02,7.8988,6.8727
30:00.0,3.9407,0.02,7.8933,6.8502
00:00.0,4.113,0.02,7.8897,6.8237
30:00.0,4.1138,0.02,7.8828,6.8244
00:00.0,4.1134,0.02,7.8891,6.7997
30:00.0,4.1122,0.02,7.8784,6.7768
00:00.0,3.7652,0.02,7.8795,6.7983
30:00.0,3.7652,0.02,7.86,6.7765
00:00.0,3.766,0.02,7.8691,6.7765
30:00.0,3.7648,0.02,7.8784,6.7275
00:00.0,3.8523,0.02,7.8828,6.7739
30:00.0,3.8527,0.02,7.8883,6.7765
00:00.0,3.8523,0.02,7.9081,6.775
30:00.0,3.8523,0.0235,7.9183,6.7496
00:00.0,3.9234,0.02,7.9172,6.7975
30:00.0,3.9234,0.02,7.8971,6.7997
00:00.0,3.9238,0.02,7.8938,6.7975
30:00.0,3.923,0.02,7.9067,6.7503
00:00.0,3.9077,0.0224,7.9163,6.7485
30:00.0,3.9077,0.02,7.9477,6.7747
00:00.0,3.9077,0.02,7.9573,6.799
30:00.0,3.9069,0.02,7.9466,6.8237
00:00.0,3.892,0.024,7.9216,6.8477
30:00.0,3.8928,0.0223,7.8935,6.8491
00:00.0,3.8924,0.02,7.9001,6.8487
30:00.0,3.8936,0.02,7.8996,6.775
00:00.0,4.1527,0.02,7.8944,6.8248
30:00.0,4.1531,0.02,7.8792,6.8273
00:00.0,4.1535,0.02,7.9436,6.8244
30:00.0,4.1539,0.02,7.9447,6.7787
00:00.0,3.9941,0.02,7.9427,6.8284
30:00.0,3.9937,0.02,7.9109,6.8506
00:00.0,3.9949,0.02,7.9249,6.8284
30:00.0,3.9945,0.0241,7.9092,6.8026
00:00.0,3.7083,0.02,7.9098,6.8295
30:00.0,3.7098,0.02,7.8801,6.8299
00:00.0,3.7091,0.02,7.9001,6.8302
30:00.0,3.7091,0.02,7.9089,6.7812
00:00.0,3.8123,0.0232,7.9034,6.8509
30:00.0,3.8127,0.02,7.8867,6.8542
00:00.0,3.8127,0.02,7.9084,6.8524
30:00.0,3.8119,0.02,7.9048,6.8015
00:00.0,3.8284,0.02,7.9037,6.8767
30:00.0,3.8288,0.02,7.8952,6.8531
00:00.0,3.8284,0.0238,7.8955,6.8531
30:00.0,3.8284,0.024,7.8911,6.8026
00:00.0,4.042,0.0211,7.8795,6.8259
30:00.0,4.0435,0.02,7.8507,6.8262
00:00.0,4.0431,0.02,7.8564,6.8524
30:00.0,4.042,0.02,7.8465,6.779
00:00.0,3.8763,0.02,7.8421,6.824
30:00.0,3.8751,0.02,7.8114,6.8273
00:00.0,3.8763,0.02,7.8268,6.8255
30:00.0,3.8763,0.02,7.8133,6.7758
00:00.0,3.7326,0.02,7.8116,6.8023
30:00.0,3.7334,0.02,7.7985,6.7776
00:00.0,3.7334,0.02,7.7996,6.7783
30:00.0,3.7338,0.02,7.7993,6.7282
00:00.0,3.8202,0.02,7.7968,6.7518
30:00.0,3.8217,0.02,7.7965,6.7267
00:00.0,3.8213,0.02,7.8012,6.7503
30:00.0,3.8206,0.0227,7.8034,6.7282
00:00.0,3.7888,0.0223,7.7938,6.7511
30:00.0,3.7888,0.02,7.7732,6.7492
00:00.0,3.7895,0.0416,7.774,6.7518
30:00.0,3.7895,0.02,7.7877,6.6999
00:00.0,3.8841,0.0398,7.7916,6.7242
30:00.0,3.8849,0.0352,7.7839,6.7529
00:00.0,3.8841,0.02,7.8064,6.7768
30:00.0,3.8849,0.0427,7.8067,6.7532
00:00.0,3.8928,0.0206,7.8081,6.8266
30:00.0,3.892,0.0363,7.7905,6.8273
00:00.0,3.8924,0.0389,7.8056,6.8008
30:00.0,3.892,0.02,7.8155,6.754
00:00.0,3.8292,0.02,7.8188,6.8041
30:00.0,3.828,0.0274,7.8059,6.8063
00:00.0,3.8296,0.0607,7.8336,6.8077
30:00.0,3.8292,0.0381,7.8361,6.762
00:00.0,3.9053,0.0291,7.8188,6.8132
30:00.0,3.8841,0.0234,7.7707,6.811
00:00.0,3.8944,0.0602,7.8001,6.7852
30:00.0,3.85,0.0229,7.796,6.7093
00:00.0,3.8916,0.02,7.7943,6.7848
30:00.0,3.8724,0.034,7.7614,6.7594
00:00.0,3.8916,0.0605,7.7888,6.7347
30:00.0,3.892,0.0347,7.7814,6.7064
00:00.0,3.8111,0.0311,7.7806,6.7314
30:00.0,3.8127,0.0312,7.7559,6.7554
00:00.0,3.8127,0.0305,7.7707,6.754
30:00.0,3.8123,0.0612,7.7707,6.7289
00:00.0,3.7491,0.0239,7.7688,6.7285
30:00.0,3.7491,0.0508,7.7608,6.7289
00:00.0,3.7491,0.0738,7.7693,6.7314
30:00.0,3.7495,0.0384,7.7655,6.7038
00:00.0,3.5815,0.02,7.7553,6.7558
30:00.0,3.5838,0.0418,7.746,6.7529
00:00.0,3.583,0.0775,7.8039,6.7307
30:00.0,3.583,0.0319,7.8116,6.7031
00:00.0,3.6462,0.02,7.8169,6.803
30:00.0,3.6466,0.0395,7.8023,6.8288
00:00.0,3.647,0.0392,7.8166,6.8284
30:00.0,3.6462,0.0602,7.8133,6.8015
00:00.0,3.6301,0.0473,7.8092,6.8284
30:00.0,3.6298,0.0364,7.7891,6.8277
00:00.0,3.6301,0.02,7.7932,6.8266
30:00.0,3.6313,0.0498,7.7894,6.7761
00:00.0,3.6305,0.0357,7.7825,6.8034
30:00.0,3.6305,0.0325,7.7647,6.7758
00:00.0,3.6313,0.0351,7.7743,6.7783
30:00.0,3.6309,0.0313,7.7671,6.73
00:00.0,3.6074,0.0519,7.7693,6.7783
30:00.0,3.6062,0.0432,7.7504,6.7529
00:00.0,3.607,0.0431,7.7647,6.7507
30:00.0,3.6066,0.0343,7.7594,6.702
00:00.0,3.5991,0.02,7.7603,6.7768
30:00.0,3.5991,0.0238,7.7443,6.7743
00:00.0,3.5991,0.0492,7.7509,6.7768
30:00.0,3.5991,0.0535,7.7449,6.7518
00:00.0,3.4409,0.072,7.7996,6.7783
30:00.0,3.4409,0.0677,7.7608,7.3241
00:00.0,3.4409,0.03,7.8432,7.1229
30:00.0,3.6773,0.0333,7.8039,7.1019
00:00.0,3.6784,0.0593,7.8617,7.152
30:00.0,3.6792,0.0375,7.8809,7.0986
00:00.0,3.7585,0.0618,7.8768,7.1509
30:00.0,3.757,0.0278,7.8235,7.1509
00:00.0,3.7573,0.0742,7.8724,7.1498
30:00.0,3.757,0.0283,7.8628,7.1255
00:00.0,3.7573,0.0628,7.8476,7.1487
30:00.0,3.7566,0.0616,7.7949,7.1483
00:00.0,3.7573,0.0645,7.8479,7.1218
30:00.0,3.757,0.0281,7.8427,7.0728
00:00.0,3.7416,0.0262,7.8369,7.1226
30:00.0,3.742,0.0607,7.8037,7.1222
00:00.0,3.7409,0.0665,7.8281,7.0993
30:00.0,3.7412,0.0685,7.8265,7.0713
00:00.0,3.3934,0.0628,7.8218,7.0971
30:00.0,3.3942,0.0563,7.7803,7.0964
00:00.0,3.3934,0.0385,7.8213,7.0982
30:00.0,3.393,0.0477,7.8229,7.0732
00:00.0,3.4963,0.0275,7.8226,7.0968
30:00.0,3.4959,0.0637,7.7828,7.0968
00:00.0,3.4975,0.043,7.8026,7.0979
30:00.0,3.4963,0.0685,7.7921,7.0739
00:00.0,3.4884,0.0474,7.8023,7.0975
30:00.0,3.4888,0.0428,7.7636,7.0957
00:00.0,3.4888,0.0447,7.7921,7.0728
30:00.0,3.4876,0.029,7.7976,7.0238
00:00.0,3.4645,0.0407,7.8031,7.0212
30:00.0,3.4649,0.0223,7.7833,7.0241
00:00.0,3.4649,0.0494,7.8224,7.0485
30:00.0,3.4645,0.0641,7.821,7.0201
00:00.0,3.4653,0.0374,7.827,7.047
30:00.0,3.4653,0.0687,7.7979,7.047
00:00.0,3.4641,0.0718,7.8213,7.0717
30:00.0,3.4649,0.039,7.8312,7.0445
00:00.0,3.5434,0.0301,7.835,7.0681
30:00.0,3.5438,0.0566,7.807,7.0681
00:00.0,3.5438,0.1111,7.8215,7.0935
30:00.0,3.5442,0.0733,7.816,7.0717
00:00.0,3.5359,0.0742,7.8103,7.0957
30:00.0,3.5363,0.0336,7.7921,7.0677
00:00.0,3.5367,0.0471,7.8119,7.0692
30:00.0,3.5355,0.0795,7.8116,7.0957
00:00.0,3.5524,0.0539,7.8213,7.1175
30:00.0,3.5524,0.0436,7.8207,7.1207
00:00.0,3.552,0.0788,7.8314,7.071
30:00.0,3.552,0.0703,7.8303,7.0681
00:00.0,4.106,0.0507,7.832,7.0684
30:00.0,4.1067,0.0578,7.8364,7.0942
00:00.0,4.1064,0.0765,7.8358,7.1215
30:00.0,4.1064,0.0436,7.8356,7.1218
00:00.0,4.0031,0.0738,7.8413,7.1189
30:00.0,4.0027,0.0645,7.8498,7.0935
00:00.0,4.0043,0.0388,7.8595,7.12
30:00.0,4.0035,0.043,7.8691,7.1451
00:00.0,3.7895,0.0394,7.8798,7.1447
30:00.0,3.7895,0.0387,7.8795,7.1705
00:00.0,3.7888,0.0512,7.8652,7.1672
30:00.0,3.7891,0.0718,7.8595,7.217
00:00.0,3.8602,0.0429,7.8784,7.1948
30:00.0,3.8614,0.0559,7.885,7.1912
00:00.0,3.861,0.0387,7.8845,7.1941
30:00.0,3.8602,0.0745,7.8891,7.2162
00:00.0,4.0824,0.069,7.8847,7.2181
30:00.0,4.0824,0.0797,7.8845,7.2427
00:00.0,4.0824,0.0468,7.8889,7.2191
30:00.0,4.0824,0.0403,7.899,7.2166
00:00.0,4.1224,0.0741,7.8985,7.2173
30:00.0,4.1224,0.0446,7.8828,7.2442
00:00.0,4.1224,0.039,7.8688,7.2417
30:00.0,4.1221,0.0789,7.8592,7.2653
00:00.0,4.0989,0.052,7.8507,7.2166
30:00.0,4.0985,0.0396,7.8413,7.2181
00:00.0,4.0977,0.0422,7.8408,7.2177
30:00.0,4.0981,0.0647,7.8391,7.1912
00:00.0,4.0989,0.0597,7.8454,7.1908
30:00.0,4.0985,0.0398,7.8405,7.1676
00:00.0,4.0985,0.0513,7.835,7.1672
30:00.0,4.0989,0.0772,7.8386,7.1897
00:00.0,3.7982,0.0739,7.8498,7.1672
30:00.0,3.7982,0.0774,7.8498,7.1676
00:00.0,3.7978,0.0445,7.854,7.1665
30:00.0,3.7974,0.0427,7.8551,7.1915
00:00.0,3.9642,0.0659,7.86,7.1886
30:00.0,3.9635,0.078,7.8779,7.1912
00:00.0,3.9635,0.0771,7.8825,7.1886
30:00.0,3.9642,0.0693,7.8798,7.2152
00:00.0,3.9477,0.0652,7.8828,7.2148
30:00.0,3.9481,0.0433,7.8894,7.2377
00:00.0,3.9481,0.0478,7.8889,7.2388
30:00.0,3.9481,0.0743,7.8933,7.2892
00:00.0,4.1774,0.0413,7.8946,7.2925
30:00.0,4.1782,0.0786,7.8952,7.29
00:00.0,4.1782,0.0623,7.8911,7.3154
30:00.0,4.1782,0.0714,7.8812,7.3168
00:00.0,4.0196,0.0398,7.8768,7.3183
30:00.0,4.02,0.0747,7.8729,7.3452
00:00.0,4.0204,0.0584,7.8683,7.347
30:00.0,4.0196,0.0541,7.8589,7.3284
00:00.0,4.0981,0.0623,7.8531,7.3059
30:00.0,4.0985,0.0429,7.8578,7.3048
00:00.0,4.0989,0.0747,7.8617,7.3038
30:00.0,4.0981,0.0717,7.871,7.3019
00:00.0,3.861,0.0454,7.8891,7.2979
30:00.0,3.8606,0.0396,7.9098,7.2994
00:00.0,3.8606,0.0575,7.9243,7.3212
30:00.0,3.8602,0.0452,7.9227,7.347
00:00.0,4.0738,0.0398,7.9375,7.3459
30:00.0,4.0749,0.0743,7.9425,7.3698
00:00.0,4.0757,0.0718,7.9378,7.3677
30:00.0,4.0742,0.0553,7.9375,7.3945
00:00.0,4.0117,0.0792,7.9262,7.3916
30:00.0,4.0113,0.0648,7.932,7.3942
00:00.0,4.0117,0.0423,7.9271,7.3688
30:00.0,4.0117,0.0599,7.9287,7.3924
00:00.0,4.186,0.0584,7.9136,7.368
30:00.0,4.1841,0.0536,7.9117,7.3662
00:00.0,4.1864,0.0537,7.9238,7.392
30:00.0,4.186,0.0795,7.9188,7.3927
00:00.0,3.9006,0.0792,7.9139,7.3927
30:00.0,3.9002,0.043,7.9032,7.3662
00:00.0,3.901,0.0789,7.8977,7.3659
30:00.0,3.9006,0.0757,7.8935,7.3666
00:00.0,3.9792,0.0777,7.8979,7.3426
30:00.0,3.9795,0.0437,7.8924,7.3147
00:00.0,3.9795,0.0795,7.8933,7.3397
30:00.0,3.9799,0.0431,7.8891,7.3648
00:00.0,3.8924,0.0501,7.8781,7.3419
30:00.0,3.8924,0.0587,7.874,7.339
00:00.0,3.8928,0.0497,7.8743,7.3386
30:00.0,3.8924,0.0669,7.8842,7.339
00:00.0,3.9638,0.077,7.874,7.3386
30:00.0,3.9638,0.0625,7.877,7.3404
00:00.0,3.9642,0.0798,7.8735,7.3648
30:00.0,3.9646,0.0787,7.8792,7.3902
00:00.0,3.932,0.0756,7.8831,7.3644
30:00.0,3.9324,0.02,7.8836,7.3876
00:00.0,3.932,0.02,7.8842,7.4141
30:00.0,3.9324,0.02,7.8941,7.4381
00:00.0,4.2881,0.0238,7.8982,7.441
30:00.0,4.2885,0.0239,7.8993,7.4396
00:00.0,4.2897,0.02,7.8996,7.489
30:00.0,4.2885,0.02,7.9034,7.5155
00:00.0,4.1071,0.02,7.9284,7.4922
30:00.0,4.1071,0.02,7.9779,7.5155
00:00.0,4.1071,0.02,8.0068,7.4937
30:00.0,4.1064,0.02,8.0136,7.4984
00:00.0,4.3125,0.02,8.012,7.5449
30:00.0,4.3125,0.02,8.0112,7.5703
00:00.0,4.3121,0.02,7.9903,7.5685
30:00.0,4.3132,0.02,7.9861,7.5685
00:00.0,4.5822,0.02,7.9864,7.5659
30:00.0,4.5826,0.02,7.996,7.5409
00:00.0,4.5822,0.0243,8.0018,7.5409
30:00.0,4.5818,0.02,8.0073,7.567
00:00.0,4.3682,0.02,8.0015,7.5888
30:00.0,4.3682,0.02,7.9955,7.6142
00:00.0,4.3678,0.02,7.9958,7.6121
30:00.0,4.3678,0.02,7.9911,7.611
00:00.0,4.0502,0.0237,7.9903,7.6099
30:00.0,4.0514,0.02,7.9908,7.6132
00:00.0,4.0518,0.0242,7.9867,7.6095
30:00.0,4.051,0.02,8.0095,7.6124
00:00.0,3.7338,0.02,8.0164,7.6092
30:00.0,3.7346,0.02,8.0235,7.5856
00:00.0,3.7346,0.02,8.0241,7.5845
30:00.0,3.7346,0.02,8.0241,7.6338
00:00.0,3.7503,0.02,8.0103,7.6335
30:00.0,3.7499,0.0211,8.0007,7.6349
30:00.0,3.7507,0.02,7.9947,7.6324
00:00.0,3.7974,0.02,7.9903,7.6317
30:00.0,3.7974,0.02,7.9845,7.632
00:00.0,3.7982,0.0204,7.9845,7.6077
30:00.0,3.7982,0.02,7.9958,7.6335
00:00.0,3.7742,0.02,8.001,7.6084
30:00.0,3.7738,0.02,8.0035,7.6088
00:00.0,3.7738,0.02,7.9996,7.6556
30:00.0,3.7746,0.02,7.9856,7.6556
00:00.0,3.6627,0.02,7.9801,7.6567
30:00.0,3.6631,0.0218,7.9708,7.6803
00:00.0,3.6635,0.02,7.9856,7.6575
30:00.0,3.6631,0.02,7.9845,7.6582
00:00.0,3.7742,0.02,7.9897,7.6578
30:00.0,3.7742,0.02,8.0002,7.6549
00:00.0,3.7742,0.02,8.0015,7.6567
30:00.0,3.7742,0.02,7.9974,7.6589
00:00.0,3.8056,0.02,7.9974,7.6825
30:00.0,3.8056,0.02,8.0032,7.7116
00:00.0,3.806,0.02,8.0032,7.6843
30:00.0,3.8052,0.024,7.9933,7.6858
00:00.0,3.6953,0.02,7.979,7.7123
30:00.0,3.6949,0.02,7.968,7.7148
00:00.0,3.6949,0.0235,7.9732,7.6887
30:00.0,3.6953,0.02,7.9589,7.6429
00:00.0,3.8453,0.02,7.9598,7.6487
30:00.0,3.8453,0.02,7.9644,7.623
00:00.0,3.8449,0.02,7.9529,7.6201
30:00.0,3.8453,0.02,7.9534,7.6429
00:00.0,3.8139,0.02,7.9488,7.6161
30:00.0,3.8135,0.02,7.9735,7.6171
00:00.0,3.8139,0.02,7.9969,7.5932
30:00.0,3.8131,0.02,8.0169,7.5932
00:00.0,3.9635,0.02,8.0103,7.6378
00:00.0,3.9638,0.02,7.9908,7.6607
30:00.0,3.9646,0.0204,7.973,7.6625
00:00.0,3.9638,0.024,7.9576,7.6357
30:00.0,3.9635,0.02,7.9323,7.6357
00:00.0,3.9635,0.02,7.9293,7.636
30:00.0,3.9642,0.02,7.9232,7.6113
00:00.0,3.9878,0.02,7.9232,7.5866
30:00.0,3.9882,0.0239,7.9227,7.5881
00:00.0,3.9874,0.02,7.9128,7.5892
30:00.0,3.9886,0.02,7.9021,7.5619
00:00.0,3.9403,0.02,7.8982,7.5892
30:00.0,3.9403,0.02,7.8933,7.5623
00:00.0,3.9399,0.02,7.8894,7.5634
30:00.0,3.9403,0.02,7.89,7.563
00:00.0,3.6859,0.02,7.8839,7.5412
30:00.0,3.6863,0.02,7.885,7.5376
00:00.0,3.6871,0.02,7.8825,7.5147
30:00.0,3.6855,0.0242,7.8847,7.5405
00:00.0,3.6313,0.02,7.888,7.5376
30:00.0,3.6305,0.02,7.8875,7.5387
00:00.0,3.6309,0.02,7.8935,7.5627
30:00.0,3.6309,0.02,7.8985,7.5616
00:00.0,3.7106,0.02,7.8944,7.5616
30:00.0,3.7106,0.0217,7.8988,7.5645
00:00.0,3.7102,0.02,7.8996,7.5877
30:00.0,3.711,0.02,7.8979,7.5609
00:00.0,3.9874,0.02,7.9026,7.5638
30:00.0,3.9886,0.0243,7.9147,7.5852
00:00.0,3.9882,0.02,7.9032,7.5623
30:00.0,3.9878,0.02,7.9045,7.6142
00:00.0,3.8696,0.02,7.9007,7.6132
30:00.0,3.8688,0.02,7.8988,7.6146
00:00.0,3.8688,0.02,7.8957,7.6121
30:00.0,3.8684,0.02,7.8944,7.6135
00:00.0,4.0824,0.02,7.9004,7.5895
30:00.0,4.0832,0.02,7.896,7.5402
00:00.0,4.0824,0.02,7.9015,7.5681
30:00.0,4.0828,0.02,7.896,7.5449
00:00.0,4.0816,0.02,7.8913,7.5006
30:00.0,4.0828,0.02,7.8941,7.5445
00:00.0,4.0828,0.02,7.8927,7.5202
30:00.0,4.0824,0.02,7.9034,7.5187
00:00.0,4.3922,0.02,7.904,7.5173
